x,y,z,xh,yh,zh,f_xyz,image_name
365.2370910644531,55.47278976440425,213.56680297851562,169.65647849486658,-6.495262201812089,178.81721898878584,"[0,0,0,0,463,211358,836755,0]",pos115-0-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,172.05420377790185,-6.538792545085278,179.0893963994548,"[0,4862,0,199,302,26623,1016590,0]",pos115-0-visibility-70
365.2370910644531,55.47278976440425,213.56680297851562,-179.73071409538085,-6.601549032037638,-179.9690415884421,"[0,0,33363,5233,38943,443942,527095,0]",pos115-1-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,-177.2725308951359,-6.594208727789824,-179.68655265512797,"[0,101877,5442,8598,38068,198107,696484,0]",pos115-1-visibility-70
365.2370910644531,55.47278976440425,213.56680297851562,-179.9458691985284,-36.31174909920575,-179.96794490075666,"[4278,833,0,122,1940,507869,533534,0]",pos115-2-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,-174.24072681007115,-36.1735100020174,-176.59321496062213,"[4598,438616,41,340,400,17400,587181,0]",pos115-2-visibility-70
365.2370910644531,55.47278976440425,213.56680297851562,163.8910603005188,-35.223404558672584,170.54292951902295,"[3583,916,0,0,0,120829,923248,0]",pos115-3-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,169.30338538361977,-35.8337850967702,173.68967562790039,"[3979,56139,18,322,354,2676,985088,0]",pos115-3-visibility-70
365.2370910644531,55.47278976440425,213.56680297851562,151.40805769660787,44.37191610998791,-159.1356407134443,"[688959,0,0,0,0,0,359617,0]",pos115-4-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,165.60088832572063,47.18110077868349,-169.3349571582027,"[581462,0,0,0,0,0,467114,0]",pos115-4-visibility-70
365.2370910644531,55.47278976440425,213.56680297851562,-178.1925966645386,48.07737273640764,178.65500648491386,"[830109,0,50956,30119,3656,75579,55587,2570]",pos115-5-visibility-20
365.2370910644531,105.47278976440424,213.56680297851562,-162.26307031075333,46.70136576900535,166.89582480918358,"[831832,0,61258,16097,2057,14269,122300,763]",pos115-5-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,169.70200312204517,-6.337527944360469,178.85100551082604,"[0,0,0,0,103,214002,834471,0]",pos116-0-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,172.08978364911175,-6.379650537817338,179.1154915929855,"[0,6767,0,298,566,28160,1012785,0]",pos116-0-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,-179.73061275863768,-6.4403533263274015,-179.969782932862,"[0,0,14088,10458,31302,466493,526235,0]",pos116-1-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,-177.283169952431,-6.4332455669871065,-179.69536582297363,"[0,106965,4274,8440,37035,197850,694012,0]",pos116-1-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,-179.94345693209237,-35.83033710163126,-179.96690041395647,"[3528,0,3162,14469,18532,477347,531538,0]",pos116-2-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,-174.29570546511084,-35.69546600168834,-176.66440862272887,"[4291,440025,44,338,383,16455,587040,0]",pos116-2-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,164.04851450852823,-34.76940286563011,170.74213433442503,"[2918,0,0,0,0,125883,919775,0]",pos116-3-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,169.4120556754239,-35.364658749610214,173.8252228702189,"[3654,58078,25,300,348,2572,983599,0]",pos116-3-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,152.10914364729388,44.13078856201845,-159.76970175412112,"[698654,0,0,0,0,0,349922,0]",pos116-4-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,166.00499210418246,46.80363504559083,-169.7019492957914,"[607159,0,0,0,0,0,441417,0]",pos116-4-visibility-70
367.9783020019531,55.49890899658198,208.44960021972656,-178.2359898213366,47.65069500927027,178.69611838761787,"[819426,0,59011,30723,4155,69849,62802,2610]",pos116-5-visibility-20
367.9783020019531,105.49890899658197,208.44960021972656,-162.7331620869472,46.3464900084864,167.32537509222686,"[830415,0,62064,15707,2366,18241,119068,715]",pos116-5-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,169.70933598911796,-6.3129202833011995,178.85628017248143,"[0,0,0,0,83,214247,834246,0]",pos117-0-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,172.09556337004332,-6.354823804626144,179.11957092426496,"[0,7073,0,317,610,28398,1012178,0]",pos117-0-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,-179.73037828631485,-6.4152050604574145,-179.96987423108428,"[0,0,15232,11894,30285,464935,526230,0]",pos117-1-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,-177.284615774407,-6.408132319708184,-179.69671174553062,"[0,107680,4108,8420,36783,197946,693639,0]",pos117-1-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,-179.9425768488747,-35.75512786486133,-179.96644636499772,"[3386,0,5186,14615,21809,472268,531312,0]",pos117-2-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,-174.30374735798935,-35.620755888200385,-176.6751661354705,"[4243,440243,41,332,389,16306,587022,0]",pos117-2-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,164.07346558811454,-34.69850722288594,170.7733237186609,"[2825,0,0,0,0,126488,919263,0]",pos117-3-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,169.42943356155044,-35.291397202854654,173.84653707135402,"[3596,58400,34,292,345,2555,983354,0]",pos117-3-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,152.21763507941068,44.0933804192638,-159.86727645385818,"[700432,0,0,0,0,0,348144,0]",pos117-4-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,166.06788738458852,46.745495349853236,-169.75865188451996,"[610717,0,0,0,0,0,437859,0]",pos117-4-visibility-70
368.40771484375,55.50748062133785,207.64520263671875,-178.24116068410908,47.58497889830296,178.70130111108057,"[817784,0,59445,30768,4227,69838,63905,2609]",pos117-5-visibility-20
368.40771484375,105.50748062133785,207.64520263671875,-162.80352849181727,46.29138982655573,167.38972444435768,"[830030,0,62091,15647,2429,18937,118732,710]",pos117-5-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,169.74620196302254,-6.1810017443706435,178.88417827238334,"[0,0,0,0,0,215991,832585,0]",pos118-0-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,172.12410511950435,-6.221749868290409,179.14108350838268,"[0,8827,0,416,799,29659,1008875,0]",pos118-0-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,-179.73148426930757,-6.280457585382818,-179.97062543262675,"[0,0,21944,7357,20649,472986,525640,0]",pos118-1-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,-177.29468609950345,-6.273582211907259,-179.70415684315304,"[0,111614,3331,8283,35519,198287,691542,0]",pos118-1-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,-179.94332887177154,-35.352837171560175,-179.96720951101648,"[1547,224,8458,6523,14874,489649,527301,0]",pos118-2-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,-174.35180554291242,-35.221362377600876,-176.7354216402656,"[3948,441124,31,328,377,15828,586940,0]",pos118-2-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,164.20098020334328,-34.31842251960103,170.9361754349303,"[1282,244,0,0,0,133255,913795,0]",pos118-3-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,169.5164588812807,-34.89896965879449,173.95670701187524,"[3334,60133,32,285,336,2464,981992,0]",pos118-3-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,152.77467964107495,43.893055840094135,-160.36854759466232,"[707354,0,0,0,0,0,341222,0]",pos118-4-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,166.38200778461993,46.43901262696839,-170.04317771069736,"[626266,0,0,0,0,0,422310,0]",pos118-4-visibility-70
370.7196044921875,55.5051002502441,203.33250427246094,-178.2831768727764,47.24137756528064,178.7392996281213,"[808642,0,57970,31177,4470,74243,69476,2598]",pos118-5-visibility-20
370.7196044921875,105.5051002502441,203.33250427246094,-163.18495921379778,46.004486767866375,167.73453207023434,"[827839,0,62151,15327,2757,22730,117100,672]",pos118-5-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,170.35101451751325,-4.987772366423531,179.15312682349514,"[0,0,0,0,0,273608,774968,0]",pos119-0-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,172.59250683690857,-5.01697335601136,179.3486029762639,"[0,40989,0,787,3038,46461,957301,0]",pos119-0-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,-179.74722607524328,-5.058928659454456,-179.97771018058245,"[0,0,823,2569,1132,557203,486849,0]",pos119-1-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,-177.4566885321498,-5.05402017841379,-179.7758009838115,"[0,126897,1979,4384,24945,229940,660431,0]",pos119-1-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,-179.9497457820276,-30.396760167147022,-179.97457211507864,"[1188,0,0,0,0,572340,475048,0]",pos119-2-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,-175.07150568268202,-30.304228161881085,-177.5085441728076,"[2277,394678,14,281,331,69825,581170,0]",pos119-2-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,166.144554433546,-29.663755050134224,173.04037787472643,"[885,0,0,0,0,218922,828769,0]",pos119-3-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,170.83734948263654,-30.07666032011139,175.37856108341097,"[1706,100147,7,258,302,2076,944080,0]",pos119-3-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,159.94281201016815,38.27192767088277,-167.2573786106464,"[811062,0,0,0,0,4762,232747,5]",pos119-4-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,170.24631479410584,39.616450408541354,-173.7447972617472,"[644192,0,3085,846,48,10596,389709,100]",pos119-4-visibility-70
389.3606872558594,55.513801574707,128.20530700683594,-178.77945808359618,40.020370409580345,179.2150487771365,"[802250,0,80123,27480,4321,23777,108939,1686]",pos119-5-visibility-20
389.3606872558594,105.513801574707,128.20530700683594,-167.89300953131567,39.393352206196184,172.24762757241174,"[824494,0,67684,13558,2453,42869,96936,582]",pos119-5-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,170.69680480713856,-3.5553754758017537,179.41797507083945,"[0,0,0,0,0,295452,753124,0]",pos120-0-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,172.85073760949038,-3.574703178141228,179.5519256313708,"[0,66059,0,1804,3794,49975,926944,0]",pos120-0-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,-179.7972001359732,-3.602617201997013,-179.9872567928109,"[0,0,5450,5181,779,560719,476447,0]",pos120-1-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,-177.59937904895654,-3.5994862637000233,-179.84919733850808,"[0,151495,4750,5270,19464,224805,642792,0]",pos120-1-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,179.96507619121607,-26.255417131178802,179.9845506314715,"[371,0,0,0,0,567346,480859,0]",pos120-2-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,-175.55804512840683,-26.187103693984646,-178.036580214214,"[681,318759,3,1622,1446,147138,578927,0]",pos120-2-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,167.1748408463897,-25.685559386724005,174.36466732632806,"[46,0,0,0,0,230259,818271,0]",pos120-3-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,171.5048603879997,-26.0054886524769,176.25305867135936,"[81,121998,1,216,259,1682,924339,0]",pos120-3-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,162.9810259220429,37.04439472972119,-169.55199073668146,"[766559,0,4508,407,0,19262,257703,137]",pos120-4-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,171.71320950472946,37.99321225509101,-174.87674524013832,"[447005,0,7073,1646,200,24845,567625,182]",pos120-4-visibility-70
417.9848937988281,54.61072921752928,75.36489868164064,-179.1523546287616,38.28226381425531,179.47482950908483,"[731612,0,108734,28879,5062,40370,132126,1793]",pos120-5-visibility-20
417.9848937988281,104.61072921752928,75.36489868164064,-170.06044939513043,37.86466128208187,173.86077616657033,"[734449,0,56702,13780,2922,77482,162552,689]",pos120-5-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,170.63235008637014,-2.850940577934214,179.52988809563348,"[0,0,0,0,0,321468,727108,0]",pos121-0-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,172.8013198106572,-2.866671729425998,179.63807808872423,"[0,68321,0,1553,2504,43898,932300,0]",pos121-0-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,-179.7936547807048,-2.889390395306657,-179.98959850454307,"[0,0,0,0,0,600154,448422,0]",pos121-1-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,-177.5798723448433,-2.886836276970419,-179.87804158756396,"[0,191718,176,4591,15182,191009,645900,0]",pos121-1-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,179.9688092263298,-25.36228558088048,179.9866397295668,"[0,0,0,0,0,579649,468927,0]",pos121-2-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,-175.4876864022063,-25.293512062428128,-178.06882515239207,"[0,365075,5,195,237,101668,581396,0]",pos121-2-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,166.99363764693265,-24.790676410630923,174.46798181228158,"[0,0,0,0,0,235291,813285,0]",pos121-3-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,171.38392227272655,-25.111493708514697,176.32075114331204,"[0,112618,0,163,208,1188,934399,0]",pos121-3-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,162.49135653285964,39.659628468369675,-168.61639569985513,"[700830,0,155,425,15,31064,315886,201]",pos121-4-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,171.467713559949,40.6849452729981,-174.41409070029036,"[453627,0,6109,1750,452,24208,562213,217]",pos121-4-visibility-70
434.7275085449219,54.65745925903318,84.77108001708986,-179.1171207646078,40.99705479909287,179.42078724423192,"[560877,0,57813,36459,3672,244213,143675,1867]",pos121-5-visibility-20
434.7275085449219,104.65745925903317,84.77108001708986,-169.74897792754106,40.54445784462527,173.295197865152,"[711538,0,46311,15056,5000,115827,154098,746]",pos121-5-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,170.71107852590515,-3.5020883496926145,179.42758196836877,"[0,0,0,0,0,295713,752863,0]",pos122-0-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,172.86170159803874,-3.521068853868433,179.5593235725766,"[0,67014,0,1873,3809,50011,925869,0]",pos122-0-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,-179.79789091391098,-3.548481474736491,-179.9874907903013,"[0,0,5306,3520,503,562727,476520,0]",pos122-1-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,-177.6035824014107,-3.545408058162219,-179.85172044074855,"[0,151976,4670,5062,18517,226129,642222,0]",pos122-1-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,179.96444431890635,-26.10157223825533,179.98435678538038,"[521,0,0,0,0,565768,482287,0]",pos122-2-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,-175.57320602118105,-26.03400542660185,-178.05393351801482,"[631,315043,3,1706,2243,150123,578827,0]",pos122-2-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,167.21455580576685,-25.537611390361334,174.41258247963893,"[28,0,0,0,0,229551,818997,0]",pos122-3-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,171.531416311615,-25.85423688292436,176.28507795617185,"[54,122849,3,207,255,1666,923542,0]",pos122-3-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,163.08643025129368,36.99947613955112,-169.62968380681966,"[762979,0,4819,464,0,19731,260412,171]",pos122-4-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,171.76611915876853,37.936024528194736,-174.91621065068088,"[441933,0,7217,1668,250,25366,571965,177]",pos122-4-visibility-70
419.09100341796875,54.602390289306626,73.27664184570314,-179.15951867277906,38.221252036015066,179.47997131404563,"[733865,0,111401,26901,4654,37363,132712,1680]",pos122-5-visibility-20
419.09100341796875,104.60239028930663,73.27664184570314,-170.1267822325944,37.809428897485105,173.90976270911378,"[730588,0,56146,13961,2830,78683,165670,698]",pos122-5-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,170.66308629236707,-2.7194573106574524,179.55304948779875,"[0,0,0,0,0,325240,723336,0]",pos123-0-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,172.82383772909287,-2.734359303257235,179.65586061174966,"[0,71026,0,1684,2650,43773,929443,0]",pos123-0-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,-179.79999010741878,-2.75589738256551,-179.99038329768777,"[0,0,0,0,0,602778,445798,0]",pos123-1-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,-177.5948749943488,-2.7534901473780686,-179.88439251007577,"[0,190669,550,4529,14277,194275,644276,0]",pos123-1-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,179.95775011917272,-24.978253149240764,179.9821589610929,"[0,0,0,0,0,569516,479060,0]",pos123-2-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,-175.53502605232939,-24.91166320594498,-178.11612444318672,"[0,354148,2,243,328,112852,581003,0]",pos123-2-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,167.08385893394896,-24.420854813473078,174.58386040480082,"[0,0,0,0,0,226433,822143,0]",pos123-3-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,171.44104774145728,-24.73352827877516,176.3968265298928,"[0,114852,0,166,200,1169,932189,0]",pos123-3-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,162.74302716908016,39.52354107260672,-168.81733797559696,"[692652,0,234,547,76,33528,321310,229]",pos123-4-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,171.58430190352192,40.51767958268502,-174.5096719396637,"[442007,0,6335,1882,844,25501,571803,204]",pos123-4-visibility-70
437.502685546875,54.53224945068358,79.67566680908205,-179.15509475158765,40.82120737619996,179.44766187592109,"[539992,0,56170,42962,9462,253570,144916,1504]",pos123-5-visibility-20
437.502685546875,104.53224945068358,79.67566680908205,-169.9380514068792,40.38546472915725,173.44153295662116,"[701389,0,47056,14217,5067,117991,162172,684]",pos123-5-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,170.66527125176862,-2.7100938645727943,179.55469328071737,"[0,0,0,0,0,325315,723261,0]",pos124-0-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,172.82543005936628,-2.7249371641318434,179.65712243201523,"[0,71218,0,1704,2642,43750,929262,0]",pos124-0-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,-179.8004773891318,-2.7463917409884044,-179.990439790662,"[0,0,0,0,0,602763,445813,0]",pos124-1-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,-177.5959867663795,-2.7439949345822807,-179.8848441857381,"[0,190568,587,4544,14169,194536,644172,0]",pos124-1-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,179.9568937778345,-24.95080373458807,179.981816072007,"[0,0,0,0,0,568494,480082,0]",pos124-2-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,-175.53848491892717,-24.884370819486517,-178.1195181932857,"[0,353346,3,260,384,113614,580969,0]",pos124-2-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,167.09027383669206,-24.39441309451543,174.5920970685855,"[0,0,0,0,0,225464,823112,0]",pos124-3-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,171.4450848364021,-24.706507931607852,176.40222473148668,"[0,115008,1,163,203,1171,932030,0]",pos124-3-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,162.7608225153097,39.51351991141707,-168.8315967405686,"[691867,0,209,587,81,33746,321848,238]",pos124-4-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,171.59246398681265,40.505464618771406,-174.51640115786836,"[441200,0,6333,1846,885,25591,572472,249]",pos124-4-visibility-70
437.7008972167969,54.52249145507811,79.30696105957033,-179.1579236985646,40.80839622290874,179.44965388679154,"[538497,0,55926,43066,10253,254292,145089,1453]",pos124-5-visibility-20
437.7008972167969,104.52249145507811,79.30696105957033,-169.95162432513604,40.373850887335564,173.45203283940788,"[700647,0,47146,14107,5093,118126,162768,689]",pos124-5-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,170.6793546715862,-2.6447683989991897,179.5660863951158,"[0,0,0,0,0,323514,725062,0]",pos125-0-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,172.83543961155468,-2.6592060915689553,179.66585886652024,"[0,72584,0,1780,2737,43642,927833,0]",pos125-0-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,-179.80474208599216,-2.6800865390119197,-179.99086984560216,"[0,0,0,0,0,600165,448411,0]",pos125-1-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,-177.60453194710024,-2.677763453604296,-179.88802155174076,"[0,189493,883,4578,13310,197010,643302,0]",pos125-1-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,179.94914987576203,-24.76080255073396,179.97870238947166,"[0,0,0,0,0,564600,483976,0]",pos125-2-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,-175.56402197518344,-24.695499170928414,-178.1436053010118,"[0,347995,5,292,825,118683,580776,0]",pos125-2-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,167.13237398369137,-24.211172038567387,174.64804872874004,"[0,0,0,0,0,222388,826188,0]",pos125-3-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,171.47086011260123,-24.51934737719591,176.4386170470902,"[0,116117,0,164,201,1169,930925,0]",pos125-3-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,162.87852440678023,39.44725086988294,-168.9257620989578,"[685725,0,276,649,93,35683,325869,281]",pos125-4-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,171.64424789490474,40.42458989977438,-174.55941015963901,"[435852,0,6458,1928,1025,26350,576751,212]",pos125-4-visibility-70
439.0885925292969,54.43445968627928,76.77314758300783,-179.18105566987492,40.72378280489933,179.46568914129264,"[528232,0,51384,43417,16362,261861,145534,1786]",pos125-5-visibility-20
439.0885925292969,104.43445968627928,76.77314758300783,-170.0478151935626,40.29763939612013,173.52551622170338,"[695830,0,47784,13569,5111,118965,166658,659]",pos125-5-visibility-70
432.654296875,54.72716140747068,88.57032012939455,170.60825485571422,-2.9497834116990647,179.51233042830694,"[0,0,0,0,0,316307,732269,0]",pos126-0-visibility-20
432.654296875,104.72716140747067,88.57032012939455,172.7833810583142,-2.966146499507133,179.62458756098675,"[0,66337,0,1442,2374,44002,934421,0]",pos126-0-visibility-70
432.654296875,54.72716140747068,88.57032012939455,-179.78994962768908,-2.9897681699402523,-179.98904422333666,"[0,0,0,0,0,595769,452807,0]",pos126-1-visibility-20
432.654296875,104.72716140747067,88.57032012939455,-177.56965842445473,-2.9871038258173948,-179.8732762213564,"[0,191748,11,4817,15328,189559,647113,0]",pos126-1-visibility-70
432.654296875,54.72716140747068,88.57032012939455,179.97500518547218,-25.65138614320046,179.989179884452,"[0,0,0,0,0,591427,457149,0]",pos126-2-visibility-20
432.654296875,104.72716140747067,88.57032012939455,-175.45404471766798,-25.58100867194919,-178.03375946614585,"[0,373302,7,193,234,93144,581696,0]",pos126-2-visibility-70
432.654296875,54.72716140747068,88.57032012939455,166.9233974349054,-25.068784989673166,174.3792165574553,"[0,0,0,0,0,246190,802386,0]",pos126-3-visibility-20
432.654296875,104.72716140747067,88.57032012939455,171.33861603530926,-25.395858172719457,176.2621487015069,"[0,110957,0,167,211,1202,936039,0]",pos126-3-visibility-70
432.654296875,54.72716140747068,88.57032012939455,162.29446289533746,39.762062252954415,-168.45937596041512,"[705326,0,59,366,14,29247,313382,182]",pos126-4-visibility-20
432.654296875,104.72716140747067,88.57032012939455,171.37380053091016,40.81189747695848,-174.3376265966608,"[463260,0,5903,1750,252,23194,554074,143]",pos126-4-visibility-70
432.654296875,54.72716140747068,88.57032012939455,-179.09250397406348,41.131035230746804,179.4030359222453,"[575529,0,48643,35743,4255,239796,142629,1981]",pos126-5-visibility-20
432.654296875,104.72716140747067,88.57032012939455,-169.6083460692945,40.66565916394112,173.18541767334477,"[719501,0,47462,14443,4646,113869,147927,728]",pos126-5-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,170.59992652408866,-2.9833940819978197,179.5063337530663,"[0,0,0,0,0,315903,732673,0]",pos127-0-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,172.77716008667974,-2.9999737782110736,179.6199794151825,"[0,65657,0,1424,2341,44033,935121,0]",pos127-0-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,-179.78875891217172,-3.0239051331495825,-179.9888564323706,"[0,0,0,0,0,595530,453046,0]",pos127-1-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,-177.56623828664922,-3.0212030648886308,-179.8716503617882,"[0,191426,11,4917,15380,189339,647503,0]",pos127-1-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,179.9769745813626,-25.750097246266233,179.98999668043683,"[0,0,0,0,0,594538,454038,0]",pos127-2-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,-175.44263518955492,-25.679170590624235,-178.0217614602037,"[0,376271,7,193,241,90068,581796,0]",pos127-2-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,166.89909448393848,-25.163696083723103,174.3486605793154,"[0,0,0,0,0,249069,799507,0]",pos127-3-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,171.32287767652764,-25.492928954073843,176.24195144182318,"[0,110398,4,166,205,1206,936597,0]",pos127-3-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,162.22593130673997,39.797943229164105,-168.40451621296356,"[706886,0,57,356,15,28633,312462,167]",pos127-4-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,171.34089067703678,40.85636882080287,-174.31076169879637,"[466769,0,5798,1759,202,22825,551081,142]",pos127-4-visibility-70
431.952392578125,54.74917984008787,89.86647033691408,-179.0843012790967,41.17799056042048,179.39707453267386,"[580693,0,41800,36866,4469,240437,142294,2017]",pos127-5-visibility-20
431.952392578125,104.74917984008786,89.86647033691408,-169.55990323830886,40.70816723125666,173.1473904296201,"[722337,0,47932,14432,4443,112983,145713,736]",pos127-5-visibility-70
429.17718505859375,54.822181701660135,94.9618606567383,170.566438122938,-3.116837948715854,179.48240432821905,"[0,0,0,0,0,308428,740148,0]",pos128-0-visibility-20
429.17718505859375,104.82218170166013,94.9618606567383,172.7519884768385,-3.134285096747164,179.60158431380586,"[0,63020,0,1270,2225,44097,937964,0]",pos128-0-visibility-70
429.17718505859375,54.822181701660135,94.9618606567383,-179.7846600579031,-3.159458662223092,-179.98813148024826,"[0,0,0,0,0,589424,459152,0]",pos128-1-visibility-20
429.17718505859375,104.82218170166013,94.9618606567383,-177.5533306018839,-3.156606542835509,-179.86519168579974,"[0,190084,0,5287,15564,188496,649145,0]",pos128-1-visibility-70
429.17718505859375,54.822181701660135,94.9618606567383,179.98354182547513,-26.141721092317834,179.99274864383986,"[0,34,0,2,8,605109,443423,0]",pos128-2-visibility-20
429.17718505859375,104.82218170166013,94.9618606567383,-175.39856949594295,-26.068634472928235,-177.97439868191418,"[0,387113,5,199,239,78835,582185,0]",pos128-2-visibility-70
429.17718505859375,54.822181701660135,94.9618606567383,166.80142706363844,-25.540037402635665,174.2263292127239,"[0,41,0,3,8,259075,789449,0]",pos128-3-visibility-20
429.17718505859375,104.82218170166013,94.9618606567383,171.25915595558678,-25.877930391357285,176.16089428009252,"[0,108168,0,172,210,1230,938796,0]",pos128-3-visibility-70
429.17718505859375,54.822181701660135,94.9618606567383,161.9487517571459,39.93889862655744,-168.1828211221071,"[713221,0,80,373,16,26012,308682,192]",pos128-4-visibility-20
429.17718505859375,104.82218170166013,94.9618606567383,171.20614556639867,41.0322941469861,-174.20109204834085,"[481406,0,5401,1766,95,21336,538433,139]",pos128-4-visibility-70
